UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id
4482,M19341,M,302.6,310.4,1544,35.1,25,0,0,0,0,0,0,M_5481
4486,L51665,L,302.7,310.4,1542,35.7,38,0,0,0,0,0,0,M_5485
4489,M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0,M_5488
4492,H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0,M_5491
4493,M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,M_5492
4494,L51673,L,302.7,310.5,1511,37.7,60,0,0,0,0,0,0,M_5493
4495,H33908,H,302.6,310.4,1649,30.1,62,0,0,0,0,0,0,M_5494
4496,L51675,L,302.6,310.4,1359,57.2,67,1,0,1,0,0,0,M_5495
4497,M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0,M_5496
4498,L51677,L,302.5,310.3,1523,36.0,72,0,0,0,0,0,0,M_5497
4500,H33913,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0,M_5499
4502,L51681,L,302.5,310.2,1307,54.0,86,1,0,1,0,0,0,M_5501
4518,L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0,M_5517
4525,M19384,M,302.5,310.5,1527,38.8,136,0,0,0,0,0,0,M_5524
4531,L51710,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0,M_5530
4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,M_5531
4543,M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,0,M_5542
4544,M19403,M,302.6,310.5,1542,39.9,184,0,0,0,0,0,0,M_5543
4545,L51724,L,302.5,310.4,1349,55.1,187,1,0,1,0,0,0,M_5544
4548,M19407,M,302.5,310.4,1451,53.6,194,0,0,0,0,0,0,M_5547
4549,L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0,M_5548
4552,M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0,M_5551
4556,L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0,M_5555
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0,M_5558
4564,L51743,L,302.7,310.7,1977,20.0,21,0,0,0,0,0,0,M_5563
4567,L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0,M_5566
4570,L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0,M_5569
4572,L51751,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0,M_5571
4577,M19436,M,302.9,311.1,1926,21.8,58,0,0,0,0,0,0,M_5576
4578,L51757,L,303.0,311.2,1800,23.7,61,0,0,0,0,0,0,M_5577
4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,M_5578
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,M_5583
4586,L51765,L,302.8,311.1,1563,32.2,78,0,0,0,0,0,0,M_5585
4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0,M_5589
4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,M_5592
4597,L51776,L,303.0,311.2,1361,47.6,106,1,0,1,0,0,0,M_5596
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,M_5599
4601,L51780,L,303.0,311.0,1359,44.2,115,1,0,1,0,0,0,M_5600
4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,M_5605
4612,L51791,L,303.0,311.3,1365,56.2,146,1,0,1,0,0,0,M_5611
4613,L51792,L,303.0,311.3,2194,16.5,148,0,0,0,0,0,0,M_5612
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,M_5616
4622,L51801,L,303.0,311.2,1341,51.0,174,1,0,1,0,0,0,M_5621
4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0,M_5624
4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,M_5627
4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,M_5628
4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,M_5632
4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,M_5636
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,M_5637
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,M_5642
4644,L51823,L,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,M_5643
4645,L51824,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,M_5644
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,M_5646
4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,M_5648
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,M_5654
4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,M_5658
4663,H34076,H,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,M_5662
4667,M19526,M,303.3,311.5,1569,36.6,47,0,0,0,0,0,0,M_5666
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,M_5670
4674,L51853,L,303.4,311.5,1501,36.2,69,0,0,0,0,0,0,M_5673
4676,H34089,H,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,M_5675
4677,L51856,L,303.4,311.5,1879,21.3,78,0,0,0,0,0,0,M_5676
4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,M_5683
4689,L51868,L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,M_5688
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,M_5697
4704,M19563,M,303.6,311.8,1432,42.5,150,0,0,0,0,0,0,M_5703
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0,M_5713
4720,M19579,M,303.4,311.7,1690,34.9,189,0,0,0,0,0,0,M_5719
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0,M_5724
4726,M19585,M,303.4,311.8,1515,42.6,204,0,0,0,0,0,0,M_5725
4729,L51908,L,303.4,311.7,1406,47.1,213,0,0,0,0,0,0,M_5728
4730,L51909,L,303.4,311.8,1306,61.0,215,1,0,1,0,1,0,M_5729
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0,M_5732
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,M_5733
4736,L51915,L,303.2,311.5,1544,42.5,227,0,0,0,0,0,0,M_5735
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0,M_5736
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0,M_5737
4742,L51921,L,303.2,311.3,1393,52.9,12,0,0,0,0,0,0,M_5741
4749,L51928,L,303.2,311.2,1363,46.7,29,1,0,1,0,0,0,M_5748
4753,H34166,H,303.3,311.3,1502,39.5,38,0,0,0,0,0,0,M_5752
4755,M19614,M,303.3,311.5,1384,54.8,48,0,0,0,0,0,0,M_5754
4758,L51937,L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0,M_5757
4759,L51938,L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0,M_5758
4761,L51940,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0,M_5760
4778,M19637,M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0,M_5777
4781,L51960,L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0,M_5780
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0,M_5784
4789,H34202,H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0,M_5788
4791,L51970,L,303.8,312.8,1443,40.7,145,0,0,0,0,0,0,M_5790
4796,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0,M_5795
4799,L51978,L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0,M_5798
4800,L51979,L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0,M_5799
4805,L51984,L,303.7,312.6,1621,38.8,182,0,0,0,0,0,0,M_5804
4806,L51985,L,303.6,312.6,1606,33.6,184,0,0,0,0,0,0,M_5805
4807,H34220,H,303.6,312.5,1375,54.0,186,0,0,0,0,0,0,M_5806
4810,L51989,L,303.4,312.2,1656,32.7,195,0,0,0,0,0,0,M_5809
4812,M19671,M,303.4,312.0,1748,28.4,200,0,0,0,0,0,0,M_5811
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,M_5815
4821,M19680,M,303.6,312.1,1627,32.5,7,0,0,0,0,0,0,M_5820
4832,L52011,L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0,M_5831
4836,M19695,M,303.4,311.9,1419,50.9,39,0,0,0,0,0,0,M_5835
4838,H34251,H,303.3,311.8,1806,27.7,44,0,0,0,0,0,0,M_5837
4840,H34253,H,303.4,311.9,1402,50.0,54,0,0,0,0,0,0,M_5839
4842,M19701,M,303.3,311.8,1441,44.9,61,0,0,0,0,0,0,M_5841
4847,M19706,M,303.3,311.8,1548,33.5,75,0,0,0,0,0,0,M_5846
4850,M19709,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0,M_5849
4854,L52033,L,303.7,312.2,1487,34.0,94,0,0,0,0,0,0,M_5853
4855,L52034,L,303.7,312.2,1568,33.8,96,0,0,0,0,0,0,M_5854
4859,L52038,L,303.7,312.3,1349,51.0,105,0,0,0,0,0,0,M_5858
4860,L52039,L,303.7,312.4,1535,38.6,107,0,0,0,0,0,0,M_5859
4866,M19725,M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0,M_5865
4870,L52049,L,303.7,312.4,1718,26.5,130,0,0,0,0,0,0,M_5869
4874,M19733,M,303.7,312.4,1474,38.8,139,0,0,0,0,0,0,M_5873
4875,L52054,L,303.8,312.5,1619,30.9,142,0,0,0,0,0,0,M_5874
4876,L52055,L,303.7,312.4,1702,31.2,144,0,0,0,0,0,0,M_5875
4877,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0,M_5876
4879,L52058,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0,M_5878
4883,L52062,L,303.7,312.5,1462,46.2,165,0,0,0,0,0,0,M_5882
4888,L52067,L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0,M_5887
4893,L52072,L,303.7,312.3,1922,23.1,193,0,0,0,0,0,0,M_5892
4894,M19753,M,303.8,312.5,1448,44.3,195,0,0,0,0,0,0,M_5893
4896,M19755,M,303.8,312.4,1597,33.4,203,0,0,0,0,0,0,M_5895
4905,H34318,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0,M_5904
4910,L52089,L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0,M_5909
4911,M19770,M,303.5,312.4,1606,31.7,22,0,0,0,0,0,0,M_5910
4912,L52091,L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0,M_5911
4916,H34329,H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0,M_5915
4917,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,M_5916
4918,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,M_5917
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,M_5926
4931,L52110,L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0,M_5930
4932,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0,M_5931
4941,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,M_5940
4942,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0,M_5941
4944,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0,M_5943
4945,M19804,M,303.6,312.7,1765,27.5,115,0,0,0,0,0,0,M_5944
4947,M19806,M,303.7,312.7,1669,31.7,120,0,0,0,0,0,0,M_5946
4949,M19808,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0,M_5948
4965,L52144,L,303.9,312.7,1602,33.9,165,0,0,0,0,0,0,M_5964
4967,L52146,L,303.8,312.6,1793,28.1,170,0,0,0,0,0,0,M_5966
4969,M19828,M,303.9,312.7,1485,43.3,174,0,0,0,0,0,0,M_5968
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0,M_5969
4972,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0,M_5971
4974,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0,M_5973
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0,M_5976
4980,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0,M_5979
4981,M19840,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0,M_5980
4992,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,0,M_5991
4999,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0,M_5998
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0,M_6000
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0,M_6005
5011,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0,M_6010
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,M_6016
5018,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0,M_6017
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,M_6025
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0,M_6029
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0,M_6031
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,M_6036
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0,M_6038
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0,M_6043
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,M_6047
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,M_6051
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0,M_6052
5056,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0,M_6055
5057,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0,M_6056
5062,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0,M_6061
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0,M_6063
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,M_6066
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0,M_6068
5074,M19933,M,304.0,313.0,1454,46.8,30,0,0,0,0,0,0,M_6073
5076,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0,M_6075
5078,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0,M_6077
5079,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0,M_6078
5081,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0,M_6080
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,M_6083
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0,M_6084
5086,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0,M_6085
5088,M19947,M,304.0,313.0,1685,28.2,66,0,0,0,0,0,0,M_6087
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0,M_6088
5094,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0,M_6093
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,M_6101
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0,M_6104
5106,L52285,L,304.1,313.4,1374,56.6,115,0,0,0,0,0,0,M_6105
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,M_6108
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,M_6109
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,M_6110
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,M_6115
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,M_6116
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,M_6122
5125,M19984,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,M_6124
5127,L52306,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,M_6126
5128,M19987,M,304.3,313.5,2245,15.1,172,0,0,0,0,0,0,M_6127
5133,L52312,L,304.1,313.3,1415,50.0,184,0,0,0,0,0,0,M_6132
5135,L52314,L,304.1,313.3,1438,45.5,188,0,0,0,0,0,0,M_6134
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,M_6136
5143,L52322,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,M_6142
5150,L52329,L,304.3,313.5,1452,41.5,15,0,0,0,0,0,0,M_6149
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0,M_6150
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0,M_6154
5162,M20021,M,304.1,313.2,2028,18.9,45,0,0,0,0,0,0,M_6161
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,M_6163
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,M_6166
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0,M_6172
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,M_6174
5176,L52355,L,304.2,313.4,1740,23.7,86,0,0,0,0,0,0,M_6175
5177,M20036,M,304.0,313.3,1844,27.1,88,0,0,0,0,0,0,M_6176
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0,M_6177
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,M_6178
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,M_6179
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,M_6182
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,M_6188
5190,M20049,M,304.1,313.2,1427,46.9,123,0,0,0,0,0,0,M_6189
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0,M_6191
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,M_6195
5202,M20061,M,303.7,312.7,1396,47.3,158,0,0,0,0,0,0,M_6201
5204,M20063,M,303.7,312.6,1671,30.5,163,0,0,0,0,0,0,M_6203
5208,M20067,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,M_6207
5209,L52388,L,303.8,312.7,1664,29.3,178,0,0,0,0,0,0,M_6208
5219,L52398,L,303.8,312.9,1589,37.2,203,0,0,0,0,0,0,M_6218
5223,L52402,L,303.9,313.1,1665,29.6,0,0,0,0,0,0,0,M_6222
5224,M20083,M,303.9,313.2,1350,47.2,2,0,0,0,0,0,0,M_6223
5231,M20090,M,303.8,313.1,2117,18.6,22,0,0,0,0,0,0,M_6230
5233,L52412,L,303.6,312.9,1381,57.8,27,0,0,0,0,0,0,M_6232
5234,L52413,L,303.6,312.9,1450,45.3,29,0,0,0,0,0,0,M_6233
5237,L52416,L,303.8,313.1,1394,45.4,36,0,0,0,0,0,0,M_6236
5238,L52417,L,303.8,313.0,1499,42.3,38,0,0,0,0,0,0,M_6237
5239,L52418,L,303.7,313.0,1457,44.1,40,0,0,0,0,0,0,M_6238
5241,L52420,L,303.7,313.0,1694,28.0,44,0,0,0,0,0,0,M_6240
5244,L52423,L,303.7,313.1,1721,34.8,50,0,0,0,0,0,0,M_6243
5249,M20108,M,303.5,313.0,1902,21.6,60,0,0,0,0,0,0,M_6248
5250,M20109,M,303.4,312.9,1422,39.9,63,0,0,0,0,0,0,M_6249
5252,M20111,M,303.4,312.9,1307,54.3,68,0,0,0,0,0,0,M_6251
5253,L52432,L,303.5,313.0,1322,59.5,71,0,0,0,0,0,0,M_6252
5257,L52436,L,303.5,313.0,1393,51.6,80,0,0,0,0,0,0,M_6256
5259,M20118,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0,M_6258
5277,L52456,L,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,M_6276
5281,L52460,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,M_6280
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,M_6287
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,M_6291
5294,M20153,M,303.9,313.4,1464,49.1,171,0,0,0,0,0,0,M_6293
5296,L52475,L,303.8,313.2,1336,47.8,176,0,0,0,0,0,0,M_6295
5298,L52477,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0,M_6297
5300,L52479,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,M_6299
5302,L52481,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0,M_6301
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,M_6302
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,M_6305
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,M_6311
5316,L52495,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0,M_6315
5320,M20179,M,303.5,312.7,1402,47.0,23,0,0,0,0,0,0,M_6319
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,M_6320
5323,M20182,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0,M_6322
5330,L52509,L,303.7,313.0,1456,45.5,51,0,0,0,0,0,0,M_6329
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,M_6330
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,M_6334
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,M_6341
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,M_6342
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,M_6343
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,M_6345
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,M_6346
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0,M_6347
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,M_6348
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,M_6352
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,M_6367
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,M_6370
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,M_6372
5374,M20233,M,302.9,312.3,1809,25.0,180,0,0,0,0,0,0,M_6373
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,M_6374
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,M_6380
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,M_6383
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,M_6387
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,M_6390
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,M_6392
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,M_6393
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,M_6394
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,M_6401
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,M_6408
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,M_6413
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,M_6415
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,M_6416
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,M_6420
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,M_6423
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,M_6429
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,M_6432
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,M_6433
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,M_6435
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,M_6439
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,M_6442
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,M_6443
5446,M20305,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,M_6445
5449,L52628,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,M_6448
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,M_6449
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,M_6450
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,M_6463
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,M_6468
5470,M20329,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,M_6469
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,M_6472
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,M_6475
5484,M20343,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,M_6483
5487,L52666,L,302.6,312.2,1520,43.0,208,0,0,0,0,0,0,M_6486
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,M_6490
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,M_6494
5496,H34909,H,302.9,312.5,1357,55.0,12,0,0,0,0,0,1,M_6495
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,M_6510
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,M_6512
5515,L52694,L,302.7,312.0,1828,24.0,63,0,0,0,0,0,0,M_6514
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,M_6519
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,M_6524
5526,M20385,M,302.6,312.0,1363,45.7,91,0,0,0,0,0,0,M_6525
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,M_6526
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,M_6530
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,M_6534
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,M_6535
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,M_6536
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,M_6539
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,M_6541
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,M_6542
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,M_6543
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,M_6546
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,M_6548
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,M_6553
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,M_6560
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,M_6565
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,M_6567
